Transporteur;Gare origine;Gare origine - code UIC;Destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;TGV HAUTE PICARDIE;87313882;ST MICHEL VALLOIRE;87742361;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LYON PART DIEU;87723197;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;VANNES;87476606;REDON;87471300;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;NURIEUX;87743351;BOURG EN BRESSE;87743005;1;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;BREST;87474007;AIME LA PLAGNE;87741769;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;ANNEMASSE;87745497;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;PARIS GARE DE LYON;87686006;BESANCON - F COMTE TGV;87300863;1;Tarif Elève - Etudiant - Apprenti;33.0;33.0
TGV INOUI;NIORT;87485300;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;11.0;11.0
TGV INOUI;LORIENT;87476002;QUIMPER;87474098;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;MODANE;87742007;ST AVRE LA CHAMBRE;87741306;2;Tarif Elève - Etudiant - Apprenti;8.0;8.0
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;BESANCON - F COMTE TGV;87300863;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;MASSY TGV;87393702;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;5.0;5.0
TGV INOUI;LAVAL;87478404;QUIMPERLE;87476317;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;AGDE;87781278;2;Tarif Elève - Etudiant - Apprenti;7.0;7.0
TGV INOUI;BESANCON - F COMTE TGV;87300863;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;ST PIERRE DES CORPS;87571240;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;CLUSES  74;87746370;REDON;87471300;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ST JEAN DE MAURIENNE ARVAN;87742320;2;Tarif Elève - Etudiant - Apprenti;4.0;4.0
TGV INOUI;AVIGNON TGV;87318964;MANTES LA JOLIE;87381509;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;PORNICHET;87481747;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;BOURG ST MAURICE;87741793;AURAY;87476200;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;BELLEGARDE;87745000;BOURG EN BRESSE;87743005;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;AVIGNON TGV;87318964;PARIS GARE DE LYON;87686006;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;LOURDES;87671339;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;17.0;17.0
TGV INOUI;BREST;87474007;ST MICHEL VALLOIRE;87742361;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;CANNES;87757625;TOULON;87755009;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LAVAL;87478404;AVIGNON TGV;87318964;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;BORDEAUX ST JEAN;87581009;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;17.0;17.0
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;AURAY;87476200;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;LYON PART DIEU;87723197;AIME LA PLAGNE;87741769;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;LILLE FLANDRES;87286005;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LAMBALLE;87473108;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;BREST;87474007;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;MODANE;87742007;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;BOURG ST MAURICE;87741793;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;FACTURE BIGANOS;87582478;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;AIME LA PLAGNE;87741769;QUIMPER;87474098;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;LYON PART DIEU;87723197;LES ARCS DRAGUIGNAN;87755447;2;Tarif Elève - Etudiant - Apprenti;20.0;20.0
TGV INOUI;LE MANS;87396002;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;11.0;11.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;AIME LA PLAGNE;87741769;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CLUSES  74;87746370;QUIMPER;87474098;2;Tarif Elève - Etudiant - Apprenti;19.0;19.0
TGV INOUI;ANNEMASSE;87745497;EVIAN LES BAINS;87745679;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;RENNES;87471003;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;BIARRITZ;87673400;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;23.0;23.0
TGV INOUI;QUIMPERLE;87476317;QUIMPER;87474098;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;LYON PART DIEU;87723197;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AVIGNON TGV;87318964;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ANGOULEME;87583005;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;ST BRIEUC;87473009;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;AVIGNON TGV;87318964;BELLEGARDE;87745000;2;Tarif Elève - Etudiant - Apprenti;7.0;7.0
TGV INOUI;ARRAS;87342014;SETE;87773200;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;AURAY;87476200;ST MICHEL VALLOIRE;87742361;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MONTELIMAR GARE SNCF;87764001;1;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;LYON PERRACHE;87722025;TGV HAUTE PICARDIE;87313882;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;DOL DE BRETAGNE;87478073;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;17.0;17.0
TGV INOUI;LAVAL;87478404;LAMBALLE;87473108;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;LANDRY;87741777;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;AVIGNON TGV;87318964;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;NIMES;87775007;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;VANNES;87476606;AURAY;87476200;2;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;LYON PART DIEU;87723197;NICE VILLE;87756056;2;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;AVIGNON TGV;87318964;2;Tarif Elève - Etudiant - Apprenti;3.0;3.0
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;DOUAI;87345009;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;LAVAL;87478404;ROSPORDEN;87474155;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;ANTIBES;87757674;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;VALENCE TGV RHONE-ALPES SUD;87763029;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;ST AVRE LA CHAMBRE;87741306;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;RENNES;87471003;ALBERTVILLE;87741645;1;Tarif Elève - Etudiant - Apprenti;25.0;25.0
TGV INOUI;TOULON;87755009;HYERES;87755629;2;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ANTIBES;87757674;1;Tarif Elève - Etudiant - Apprenti;7.0;7.0
TGV INOUI;MOUTIERS SALINS BRIDES L BAINS;87741728;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;ROSPORDEN;87474155;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;TOULON;87755009;HYERES;87755629;1;Tarif Elève - Etudiant - Apprenti;9.0;9.0
TGV INOUI;BOULOGNE VILLE;87317586;ETAPLES LE TOUQUET;87317065;1;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;ARRAS;87342014;NIMES PONT DU GARD;87703975;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;REDON;87471300;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;VALENCE VILLE;87761007;ORANGE;87765107;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;AVIGNON TGV;87318964;LYON PART DIEU;87723197;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;AIME LA PLAGNE;87741769;DOUAI;87345009;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;LAVAL;87478404;LANDRY;87741777;1;Tarif Elève - Etudiant - Apprenti;23.0;23.0
TGV INOUI;NIMES;87775007;PERPIGNAN;87784009;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;AVIGNON TGV;87318964;PARIS GARE DE LYON;87686006;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MASSY TGV;87393702;ROSPORDEN;87474155;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;LANDRY;87741777;LORIENT;87476002;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LYON PERRACHE;87722025;NARBONNE;87781104;2;Tarif Elève - Etudiant - Apprenti;20.0;20.0
TGV INOUI;AVIGNON TGV;87318964;MASSY TGV;87393702;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;HENDAYE;87677005;MASSY TGV;87393702;1;Tarif Elève - Etudiant - Apprenti;23.0;23.0
TGV INOUI;SALLANCHES COMBLOUX MEGEVE;87746438;AURAY;87476200;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;LYON PERRACHE;87722025;PERPIGNAN;87784009;1;Tarif Elève - Etudiant - Apprenti;33.0;33.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ST RAPHAEL VALESCURE;87757526;1;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;ROSPORDEN;87474155;1;Tarif Elève - Etudiant - Apprenti;20.0;20.0
TGV INOUI;LAVAL;87478404;BOURG ST MAURICE;87741793;2;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;NARBONNE;87781104;SETE;87773200;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;RENNES;87471003;2;Tarif Elève - Etudiant - Apprenti;19.0;19.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;LANDRY;87741777;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ST AVRE LA CHAMBRE;87741306;REDON;87471300;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MODANE;87742007;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;AVIGNON TGV;87318964;RENNES;87471003;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;SAUMUR;87487603;MASSY TGV;87393702;2;Tarif Elève - Etudiant - Apprenti;8.0;8.0
TGV INOUI;MORLAIX;87474338;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;LES ARCS DRAGUIGNAN;87755447;1;Tarif Elève - Etudiant - Apprenti;21.0;21.0
TGV INOUI;CROIX WASQUEHAL;87286716;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;LORIENT;87476002;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;NANTES;87481002;ST MICHEL VALLOIRE;87742361;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;LYON PART DIEU;87723197;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;AVIGNON TGV;87318964;NIMES;87775007;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;LAVAL;87478404;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LAVAL;87478404;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Elève - Etudiant - Apprenti;25.0;25.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;3.0;3.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;MARSEILLE ST CHARLES;87751008;1;Tarif Elève - Etudiant - Apprenti;1.0;1.0
TGV INOUI;LAVAL;87478404;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;GUINGAMP;87473207;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;CLUSES  74;87746370;ANNEMASSE;87745497;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;TGV HAUTE PICARDIE;87313882;1;Tarif Elève - Etudiant - Apprenti;26.0;26.0
TGV INOUI;LES SABLES D'OLONNE;87486449;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;33.0;33.0
TGV INOUI;ST AVRE LA CHAMBRE;87741306;QUIMPER;87474098;2;Tarif Elève - Etudiant - Apprenti;19.0;19.0
TGV INOUI;TOULON;87755009;LES ARCS DRAGUIGNAN;87755447;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;FUTUROSCOPE;87324095;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;GUINGAMP;87473207;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;QUIMPER;87474098;ST GERVAIS LES BAINS LE FAYET;87746479;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;MIRAMAS;87753004;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AVIGNON TGV;87318964;TOULON;87755009;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;MASSY TGV;87393702;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;19.0;19.0
TGV INOUI;NANTES;87481002;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;LES ARCS DRAGUIGNAN;87755447;ST RAPHAEL VALESCURE;87757526;2;Tarif Elève - Etudiant - Apprenti;8.0;8.0
TGV INOUI;PARIS GARE DE LYON;87686006;BESANCON - F COMTE TGV;87300863;2;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;MASSY TGV;87393702;REDON;87471300;2;Tarif Elève - Etudiant - Apprenti;11.0;11.0
TGV INOUI;ANGERS ST LAUD;87484006;ST NAZAIRE;87481705;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AVIGNON CENTRE;87765008;VALENCE VILLE;87761007;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;BESANCON - F COMTE TGV;87300863;BEAUNE;87713545;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;TOURS;87571000;MASSY TGV;87393702;1;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;CLUSES  74;87746370;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ARLES;87753657;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Elève - Etudiant - Apprenti;7.0;7.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;NICE VILLE;87756056;2;Tarif Elève - Etudiant - Apprenti;5.0;5.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;ALBERTVILLE;87741645;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;LAVAL;87478404;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;MODANE;87742007;MACON LOCHE TGV;87725705;2;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;MASSY TGV;87393702;LOURDES;87671339;2;Tarif Elève - Etudiant - Apprenti;17.0;17.0
TGV INOUI;LAVAL;87478404;DOL DE BRETAGNE;87478073;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;MIRAMAS;87753004;MACON LOCHE TGV;87725705;2;Tarif Elève - Etudiant - Apprenti;8.0;8.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;LYON PART DIEU;87723197;2;Tarif Elève - Etudiant - Apprenti;20.0;20.0
TGV INOUI;PLOUARET TREGOR;87473181;PARIS MONTPARNASSE 1 ET 2;87391003;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;QUIMPERLE;87476317;QUIMPER;87474098;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MIRAMAS;87753004;1;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;LYON-SAINT EXUPERY TGV;87762906;2;Tarif Elève - Etudiant - Apprenti;8.0;8.0
TGV INOUI;MASSY TGV;87393702;LA ROCHE SUR YON;87486019;1;Tarif Elève - Etudiant - Apprenti;17.0;17.0
TGV INOUI;GUINGAMP;87473207;LAMBALLE;87473108;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;VALENCE TGV RHONE-ALPES SUD;87763029;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;9.0;9.0
TGV INOUI;MASSY TGV;87393702;MONTPELLIER SUD DE FRANCE;87688887;1;Tarif Elève - Etudiant - Apprenti;21.0;21.0
TGV INOUI;MODANE;87742007;VANNES;87476606;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;NICE VILLE;87756056;ANTIBES;87757674;2;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;BORDEAUX ST JEAN;87581009;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;25.0;25.0
TGV INOUI;MASSY TGV;87393702;BOURG ST MAURICE;87741793;1;Tarif Elève - Etudiant - Apprenti;21.0;21.0
TGV INOUI;LAVAL;87478404;LAMBALLE;87473108;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;NIMES;87775007;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANGERS ST LAUD;87484006;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;AGEN;87586008;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;QUIMPER;87474098;ALBERTVILLE;87741645;1;Tarif Elève - Etudiant - Apprenti;29.0;29.0
TGV INOUI;ANTIBES;87757674;ST RAPHAEL VALESCURE;87757526;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;LYON PART DIEU;87723197;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;MASSY TGV;87393702;NIMES PONT DU GARD;87703975;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LAVAL;87478404;SALLANCHES COMBLOUX MEGEVE;87746438;1;Tarif Elève - Etudiant - Apprenti;25.0;25.0
TGV INOUI;BEAUNE;87713545;ST RAPHAEL VALESCURE;87757526;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;CANNES;87757625;1;Tarif Elève - Etudiant - Apprenti;7.0;7.0
TGV INOUI;MASSY TGV;87393702;ALBERTVILLE;87741645;1;Tarif Elève - Etudiant - Apprenti;20.0;20.0
TGV INOUI;SAUMUR;87487603;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;21.0;21.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;NARBONNE;87781104;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;FUTUROSCOPE;87324095;2;Tarif Elève - Etudiant - Apprenti;9.0;9.0
TGV INOUI;MASSY TGV;87393702;ST BRIEUC;87473009;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;LAVAL;87478404;AURAY;87476200;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BELLEGARDE;87745000;EVIAN LES BAINS;87745679;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;POITIERS;87575001;FUTUROSCOPE;87324095;1;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;MASSY TGV;87393702;LYON-SAINT EXUPERY TGV;87762906;1;Tarif Elève - Etudiant - Apprenti;17.0;17.0
TGV INOUI;ANGERS ST LAUD;87484006;ANCENIS;87481192;1;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;PERPIGNAN;87784009;NARBONNE;87781104;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;MACON VILLE;87725689;2;Tarif Elève - Etudiant - Apprenti;10.0;10.0
TGV INOUI;MASSY TGV;87393702;TOULOUSE MATABIAU;87611004;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;ANGERS ST LAUD;87484006;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;ORANGE;87765107;2;Tarif Elève - Etudiant - Apprenti;5.0;5.0
TGV INOUI;LAVAL;87478404;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;MASSY TGV;87393702;MARSEILLE ST CHARLES;87751008;1;Tarif Elève - Etudiant - Apprenti;22.0;22.0
TGV INOUI;GUINGAMP;87473207;MOUTIERS SALINS BRIDES L BAINS;87741728;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;MACON LOCHE TGV;87725705;BELLEGARDE;87745000;1;Tarif Elève - Etudiant - Apprenti;21.0;21.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;ORTHEZ;87672253;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;NANTES;87481002;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;MONTPELLIER SAINT-ROCH;87773002;1;Tarif Elève - Etudiant - Apprenti;11.0;11.0
TGV INOUI;MODANE;87742007;ARRAS;87342014;1;Tarif Elève - Etudiant - Apprenti;24.0;24.0
TGV INOUI;MASSY TGV;87393702;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;QUIMPERLE;87476317;LORIENT;87476002;1;Tarif Elève - Etudiant - Apprenti;9.0;9.0
TGV INOUI;MACON LOCHE TGV;87725705;ANNEMASSE;87745497;1;Tarif Elève - Etudiant - Apprenti;6.0;6.0
TGV INOUI;LYON PERRACHE;87722025;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;15.0;15.0
TGV INOUI;LE MANS;87396002;AURAY;87476200;1;Tarif Elève - Etudiant - Apprenti;27.0;27.0
TGV INOUI;ROSPORDEN;87474155;VANNES;87476606;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST MICHEL VALLOIRE;87742361;1;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;AIX EN PROVENCE TGV;87319012;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;18.0;18.0
TGV INOUI;PARIS MONTPARNASSE 1 ET 2;87391003;CHATELLERAULT;87575142;1;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;NANTES;87481002;SALLANCHES COMBLOUX MEGEVE;87746438;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;AGDE;87781278;SETE;87773200;2;Tarif Elève - Etudiant - Apprenti;8.0;8.0
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;DOUAI;87345009;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
